TEMPERATURA;HUMEDAD;TIRANTE;TIRANTE_IDEAL;CAUDAL_REAL
29,1;28,8;2,88;1,958660568;19,7752533
29,2;28,8;2,906;1,958660568;19,7752533
29,2;28,8;2,892;1,958660568;19,7752533
29,2;28,9;2,864;1,958660568;19,7752533
29,2;28,5;2,862;1,958660568;19,7752533
29,2;27,9;2,838;1,958660568;19,7752533
29,2;27,9;2,881;1,958660568;19,7752533
29,2;28,1;2,85;1,958660568;19,7752533
29,2;28,1;2,843;1,958660568;19,7752533
29,2;28,1;2,856;1,958660568;19,7752533
29,2;28,1;2,879;1,958660568;19,7752533
29,2;28,2;2,856;1,958660568;19,7752533
29,2;28,4;2,841;1,958660568;19,7752533
29,2;28,7;2,887;1,958660568;19,7752533
29,2;28,6;2,862;1,958660568;19,7752533
29,2;28,8;2,856;1,958660568;19,7752533
29,2;28,8;2,874;1,958660568;19,7752533
29,2;28,8;2,88;1,958660568;19,7752533
29,2;28,8;2,89;1,958660568;19,7752533
29,1;28,8;2,909;1,958660568;19,7752533
29,1;28,8;2,914;1,958660568;19,7752533
29,1;28,8;2,87;1,958660568;19,7752533
29,1;28,5;2,913;1,958660568;19,7752533
29,1;28,2;2,864;1,958660568;19,7752533
29,2;28,4;2,84;1,958660568;19,7752533
29,1;28;2,868;1,958660568;19,7752533
29,2;27,9;2,857;1,958660568;19,7752533
29,2;27,9;2,892;1,958660568;19,7752533
29,2;28;2,852;1,958660568;19,7752533
29,1;28;2,91;1,958660568;19,7752533
29,1;28;2,935;1,958660568;19,7752533
29,1;27,9;2,844;1,958660568;19,7752533
29,1;28;2,848;1,958660568;19,7752533
29,1;28,2;2,9;1,958660568;19,7752533
29;28,2;2,858;1,958660568;19,7752533
29;28,2;2,899;1,958660568;19,7752533
29;28,5;2,914;1,958660568;19,7752533
29;28,6;2,885;1,958660568;19,7752533
29;28,2;2,888;1,958660568;19,7752533
29;28,5;2,939;1,958660568;19,7752533
29;28,7;2,909;1,958660568;19,7752533
29;28,7;2,891;1,958660568;19,7752533
29;28,7;2,921;1,958660568;19,7752533
29;28,7;2,881;1,958660568;19,7752533
29,1;28,8;2,848;1,958660568;19,7752533
29,1;28,2;2,912;1,958660568;19,7752533
29,1;28,3;2,885;1,958660568;19,7752533
29;28,5;2,884;1,958660568;19,7752533
29,1;28,7;2,893;1,958660568;19,7752533
29;28,4;2,874;1,958660568;19,7752533
29;28,7;2,877;1,958660568;19,7752533
29;28,7;2,907;1,958660568;19,7752533
29;28,7;2,877;1,958660568;19,7752533
29;28,6;2,916;1,958660568;19,7752533
28,9;28,4;2,923;1,958660568;19,7752533
28,9;28,7;2,885;1,958660568;19,7752533
28,9;28,6;2,927;1,958660568;19,7752533
28,9;28,6;2,91;1,958660568;19,7752533
28,9;28,6;2,869;1,958660568;19,7752533
28,9;28,6;2,857;1,958660568;19,7752533
28,9;28,4;2,878;1,958660568;19,7752533
28,8;28,1;2,878;1,958660568;19,7752533
28,8;28,3;2,872;1,958660568;19,7752533
28,8;28,6;2,931;1,958660568;19,7752533
28,8;28,4;2,916;1,958660568;19,7752533
28,8;28,4;2,905;1,958660568;19,7752533
28,7;28,5;2,962;1,958660568;19,7752533
28,7;28,6;2,919;1,958660568;19,7752533
28,7;28,5;2,924;1,958660568;19,7752533
28,6;28,5;2,896;1,958660568;19,7752533
28,7;28,5;2,908;1,958660568;19,7752533
28,6;28,5;2,919;1,958660568;19,7752533
28,6;28,5;2,955;1,958660568;19,7752533
28,6;28,5;2,937;1,958660568;19,7752533
28,6;28,9;2,915;1,958660568;19,7752533
28,6;28,5;2,881;1,958660568;19,7752533
28,6;28,5;2,916;1,958660568;19,7752533
28,6;28,5;2,864;1,958660568;19,7752533
28,6;28,9;2,857;1,958660568;19,7752533
28,5;28,4;2,907;1,958660568;19,7752533
28,5;28,4;2,897;1,958660568;19,7752533
28,5;28,4;2,904;1,958660568;19,7752533
28,5;28,4;2,83;1,958660568;19,7752533
28,4;28,4;2,916;1,958660568;19,7752533
28,4;28,4;2,908;1,958660568;19,7752533
28,4;28,8;2,928;1,958660568;19,7752533
28,4;29;2,921;1,958660568;19,7752533
28,3;28,9;2,94;1,958660568;19,7752533
28,4;28,8;2,93;1,958660568;19,7752533
28,4;28,8;2,881;1,958660568;19,7752533
28,3;28,6;2,878;1,958660568;19,7752533
28,3;29;2,888;1,958660568;19,7752533
32,2;25,5;2,444;1,66933818;15,58856718
32,3;25,4;2,296;1,66933818;15,58856718
32,3;25;2,292;1,66933818;15,58856718
32,3;25,6;2,314;1,66933818;15,58856718
32,3;25,5;2,271;1,66933818;15,58856718
32,3;25,6;2,284;1,66933818;15,58856718
32,3;25,2;2,297;1,66933818;15,58856718
32,3;25,1;2,219;1,66933818;15,58856718
32,3;25,2;2,253;1,66933818;15,58856718
32,4;24,9;2,244;1,66933818;15,58856718
32,4;24,8;2,2;1,66933818;15,58856718
32,4;24,6;2,227;1,66933818;15,58856718
32,4;24,5;2,18;1,66933818;15,58856718
32,4;24,2;2,236;1,66933818;15,58856718
32,4;24,4;2,238;1,66933818;15,58856718
32,4;24,6;2,179;1,66933818;15,58856718
32,4;24,5;2,228;1,66933818;15,58856718
32,4;23,9;2,215;1,66933818;15,58856718
32,4;24;2,18;1,66933818;15,58856718
32,4;23,8;2,144;1,66933818;15,58856718
32,4;23,7;2,236;1,66933818;15,58856718
32,3;23,8;2,139;1,66933818;15,58856718
32,3;23,5;2,105;1,66933818;15,58856718
32,2;23,5;2,2;1,66933818;15,58856718
32,1;23,7;2,176;1,66933818;15,58856718
32;23,6;2,194;1,66933818;15,58856718
31,9;24,1;2,178;1,66933818;15,58856718
31,9;24,3;2,257;1,66933818;15,58856718
31,9;24;2,16;1,66933818;15,58856718
31,9;24,1;2,272;1,66933818;15,58856718
31,9;24,2;2,264;1,66933818;15,58856718
31,9;24,2;2,229;1,66933818;15,58856718
31,9;24,3;2,238;1,66933818;15,58856718
31,9;24,7;2,271;1,66933818;15,58856718
31,9;24,7;2,277;1,66933818;15,58856718
31,9;24,6;2,302;1,66933818;15,58856718
31,9;24,7;2,155;1,66933818;15,58856718
32;25;2,283;1,66933818;15,58856718
32;24,7;2,238;1,66933818;15,58856718
32;24,5;2,227;1,66933818;15,58856718
32;24,7;2,249;1,66933818;15,58856718
31,9;25;2,229;1,66933818;15,58856718
31,9;25;2,209;1,66933818;15,58856718
31,9;25,2;2,296;1,66933818;15,58856718
32;25,4;2,297;1,66933818;15,58856718
32;25,6;2,282;1,66933818;15,58856718
32;25,5;2,251;1,66933818;15,58856718
32;25;2,312;1,66933818;15,58856718
32;25,1;2,313;1,66933818;15,58856718
32,1;24,7;2,294;1,66933818;15,58856718
32,1;24,9;2,247;1,66933818;15,58856718
32,1;25;2,131;1,66933818;15,58856718
32,1;23,9;2,226;1,66933818;15,58856718
31,9;23,4;2,27;1,66933818;15,58856718
31,9;23,9;2,176;1,66933818;15,58856718
31,9;24,2;2,262;1,66933818;15,58856718
32;24,1;2,242;1,66933818;15,58856718
31,9;23,9;2,229;1,66933818;15,58856718
31,9;24,4;2,208;1,66933818;15,58856718
32;24,2;2,227;1,66933818;15,58856718
32;24,7;2,324;1,66933818;15,58856718
32;25;2,267;1,66933818;15,58856718
32;25,8;2,293;1,66933818;15,58856718
32,1;24,9;2,295;1,66933818;15,58856718
32,1;24,8;2,286;1,66933818;15,58856718
32,1;24,7;2,294;1,66933818;15,58856718
32,2;24,5;2,179;1,66933818;15,58856718
32,2;25,3;2,281;1,66933818;15,58856718
32,2;25;2,307;1,66933818;15,58856718
32,3;24,6;2,257;1,66933818;15,58856718
32,3;25,2;2,269;1,66933818;15,58856718
32,3;25,3;2,311;1,66933818;15,58856718
32,4;25;2,287;1,66933818;15,58856718
32,4;25,1;2,115;1,66933818;15,58856718
32,4;24,3;2,226;1,66933818;15,58856718
32,4;24;2,167;1,66933818;15,58856718
32,4;24,2;2,224;1,66933818;15,58856718
32,3;23,8;2,263;1,66933818;15,58856718
32,3;24,5;2,296;1,66933818;15,58856718
32,3;24,3;2,207;1,66933818;15,58856718
32,3;24,8;2,219;1,66933818;15,58856718
32,1;23,5;2,159;1,66933818;15,58856718
32,1;23,8;2,258;1,66933818;15,58856718
32,1;23,8;2,254;1,66933818;15,58856718
32,1;24;2,213;1,66933818;15,58856718
32,1;23,9;2,221;1,66933818;15,58856718
32,1;23,5;2,222;1,66933818;15,58856718
32,1;23,7;2,236;1,66933818;15,58856718
32;23,4;2,265;1,66933818;15,58856718
32,1;23,9;2,243;1,66933818;15,58856718
32,1;23,8;2,28;1,66933818;15,58856718
32,1;24,2;2,275;1,66933818;15,58856718
32,1;24,2;2,236;1,66933818;15,58856718
32,1;24,5;2,238;1,66933818;15,58856718
32,1;23,8;2,292;1,66933818;15,58856718
32,1;23,9;2,304;1,66933818;15,58856718
32,1;23,9;2,297;1,66933818;15,58856718
32,1;24,1;2,251;1,66933818;15,58856718
32,1;24,3;2,138;1,66933818;15,58856718
32;23,5;2,246;1,66933818;15,58856718
32;23,5;2,292;1,66933818;15,58856718
32;24,1;2,31;1,66933818;15,58856718
32;24,7;2,192;1,66933818;15,58856718
32;24,6;2,233;1,66933818;15,58856718
32;24,4;2,311;1,66933818;15,58856718
32;24,6;2,318;1,66933818;15,58856718
31,9;24,7;2,272;1,66933818;15,58856718
32;24,6;2,27;1,66933818;15,58856718
32;24,1;2,256;1,66933818;15,58856718
31,9;23,8;2,292;1,66933818;15,58856718
31,9;23,7;2,3;1,66933818;15,58856718
31,9;24,2;2,313;1,66933818;15,58856718
31,9;24,6;2,324;1,66933818;15,58856718
32;24,6;2,259;1,66933818;15,58856718
32;24,8;2,366;1,66933818;15,58856718
32;25,3;2,33;1,66933818;15,58856718
32;25,4;2,349;1,66933818;15,58856718
32,1;25;2,303;1,66933818;15,58856718
32,1;24,6;2,308;1,66933818;15,58856718
32,2;24,8;2,356;1,66933818;15,58856718
32,2;24,9;2,352;1,66933818;15,58856718
32,2;24,9;2,303;1,66933818;15,58856718
32,3;25,2;2,294;1,66933818;15,58856718
32,3;25,2;2,324;1,66933818;15,58856718
32,3;25,6;2,275;1,66933818;15,58856718
32,3;25;2,281;1,66933818;15,58856718
32,3;24,5;2,237;1,66933818;15,58856718
32,3;24;2,232;1,66933818;15,58856718
32,3;24,3;2,176;1,66933818;15,58856718
32,2;24;2,233;1,66933818;15,58856718
32,2;24;2,224;1,66933818;15,58856718
32,2;24,2;2,299;1,66933818;15,58856718
32,2;24,5;2,302;1,66933818;15,58856718
32,2;24,3;2,24;1,66933818;15,58856718
32,2;23,8;2,247;1,66933818;15,58856718
32,2;23,6;2,236;1,66933818;15,58856718
32,1;23,4;2,226;1,66933818;15,58856718
32,1;23,6;2,281;1,66933818;15,58856718
32,1;23,4;2,217;1,66933818;15,58856718
32,1;23,5;2,202;1,66933818;15,58856718
32,1;23,3;2,276;1,66933818;15,58856718
32;23,5;2,195;1,66933818;15,58856718
32;23,8;2,266;1,66933818;15,58856718
31,9;23,8;2,243;1,66933818;15,58856718
31,9;24,2;2,239;1,66933818;15,58856718
31,9;23,6;2,186;1,66933818;15,58856718
31,9;23,8;2,293;1,66933818;15,58856718
31,9;24,1;2,253;1,66933818;15,58856718
31,9;24,1;2,292;1,66933818;15,58856718
31,9;24,4;2,313;1,66933818;15,58856718
31,9;24,3;2,323;1,66933818;15,58856718
31,9;24,5;2,355;1,66933818;15,58856718
31,9;24,7;2,214;1,66933818;15,58856718
31,9;24,6;2,266;1,66933818;15,58856718
31,9;23,8;2,314;1,66933818;15,58856718
31,9;24;2,294;1,66933818;15,58856718
31,9;24,2;2,153;1,66933818;15,58856718
31,9;24,2;2,265;1,66933818;15,58856718
31,9;24,1;2,297;1,66933818;15,58856718
31,9;24,3;2,365;1,66933818;15,58856718
31,9;24,5;2,208;1,66933818;15,58856718
31,9;24,3;2,308;1,66933818;15,58856718
32;23,7;2,272;1,66933818;15,58856718
31,9;24;2,221;1,66933818;15,58856718
31,9;23,8;2,264;1,66933818;15,58856718
31,9;23,4;2,304;1,66933818;15,58856718
31,9;23,5;2,197;1,66933818;15,58856718
31,8;23,8;2,321;1,66933818;15,58856718
31,8;24,1;2,247;1,66933818;15,58856718
31,9;24,5;2,322;1,66933818;15,58856718
31,9;24,4;2,357;1,66933818;15,58856718
31,9;24,1;2,33;1,66933818;15,58856718
31,9;24,1;2,29;1,66933818;15,58856718
31,8;23,7;2,249;1,66933818;15,58856718
31,9;23,9;2,319;1,66933818;15,58856718
31,9;24,1;2,276;1,66933818;15,58856718
31,9;24,1;2,318;1,66933818;15,58856718
31,9;24,2;2,349;1,66933818;15,58856718
32;24,1;2,324;1,66933818;15,58856718
32;24,6;2,362;1,66933818;15,58856718
32;24,3;2,298;1,66933818;15,58856718
32,1;24,4;2,357;1,66933818;15,58856718
32,1;24;2,303;1,66933818;15,58856718
32,1;24,5;2,312;1,66933818;15,58856718
32,2;24,2;2,286;1,66933818;15,58856718
32,2;24,1;2,276;1,66933818;15,58856718
32,2;23,8;2,219;1,66933818;15,58856718
32,2;23,7;2,285;1,66933818;15,58856718
32,2;24;2,313;1,66933818;15,58856718
32,3;24,1;2,317;1,66933818;15,58856718
32,3;24,1;2,29;1,66933818;15,58856718
32,3;23,9;2,247;1,66933818;15,58856718
32,3;23,7;2,252;1,66933818;15,58856718
32,3;23,5;2,201;1,66933818;15,58856718
32,1;23,4;2,257;1,66933818;15,58856718
32,1;23,5;2,234;1,66933818;15,58856718
32,1;23,2;2,255;1,66933818;15,58856718
32,1;23,1;2,274;1,66933818;15,58856718
32;23,2;2,3;1,66933818;15,58856718
32;23,6;2,295;1,66933818;15,58856718
30,8;15,5;3,395;3,316616078;42,24245
30,8;16,3;3,16;3,316616078;42,24245
30,7;15,7;3,209;3,316616078;42,24245
30,7;16,3;3,204;3,316616078;42,24245
30,7;15,4;3,188;3,316616078;42,24245
30,7;16,7;3,203;3,316616078;42,24245
30,7;16,5;3,186;3,316616078;42,24245
30,5;15,2;3,191;3,316616078;42,24245
30,3;14,9;3,187;3,316616078;42,24245
30,3;15,6;3,212;3,316616078;42,24245
30,3;15;3,18;3,316616078;42,24245
30,2;14,8;3,194;3,316616078;42,24245
30,2;15,1;3,208;3,316616078;42,24245
30,1;15,5;3,233;3,316616078;42,24245
30,2;16;3,24;3,316616078;42,24245
30,2;16,6;3,24;3,316616078;42,24245
30,2;16,9;3,232;3,316616078;42,24245
30,2;16,8;3,229;3,316616078;42,24245
30,3;17,3;3,222;3,316616078;42,24245
30,2;17;3,241;3,316616078;42,24245
30,3;16,9;3,201;3,316616078;42,24245
30,3;17,7;3,238;3,316616078;42,24245
30,3;18,1;3,229;3,316616078;42,24245
30,3;17,9;3,278;3,316616078;42,24245
30,3;19;3,227;3,316616078;42,24245
30,3;20,1;3,224;3,316616078;42,24245
30,3;18,8;3,219;3,316616078;42,24245
30,3;17,3;3,23;3,316616078;42,24245
30,3;18,3;3,259;3,316616078;42,24245
30,3;18,2;3,239;3,316616078;42,24245
30,3;17,9;3,214;3,316616078;42,24245
30,4;17,2;3,195;3,316616078;42,24245
30,3;16,7;3,232;3,316616078;42,24245
30,3;17,7;3,208;3,316616078;42,24245
30,4;17,6;3,249;3,316616078;42,24245
30,4;18,4;3,222;3,316616078;42,24245
30,4;17,4;3,211;3,316616078;42,24245
30,3;16,3;3,218;3,316616078;42,24245
30,3;15,9;3,221;3,316616078;42,24245
30,3;17,7;3,258;3,316616078;42,24245
30,4;18;3,233;3,316616078;42,24245
30,4;18;3,214;3,316616078;42,24245
30,3;19,5;3,213;3,316616078;42,24245
30,3;18;3,204;3,316616078;42,24245
30,4;17,1;3,211;3,316616078;42,24245
30,4;16,5;3,206;3,316616078;42,24245
30,4;17,2;3,207;3,316616078;42,24245
30,4;17,1;3,21;3,316616078;42,24245
30,4;17;3,197;3,316616078;42,24245
30,4;17,4;3,215;3,316616078;42,24245
30,4;17,8;3,194;3,316616078;42,24245
30,4;18,4;3,208;3,316616078;42,24245
30,4;18,7;3,228;3,316616078;42,24245
30,4;18;3,204;3,316616078;42,24245
30,4;17,9;3,215;3,316616078;42,24245
30,4;16,9;3,209;3,316616078;42,24245
30,4;16,1;3,187;3,316616078;42,24245
30,4;16;3,22;3,316616078;42,24245
30,4;16;3,252;3,316616078;42,24245
30,4;16,4;3,226;3,316616078;42,24245
30,4;16,5;3,237;3,316616078;42,24245
30,4;17;3,233;3,316616078;42,24245
30,4;17,2;3,253;3,316616078;42,24245
30,5;17,4;3,222;3,316616078;42,24245
30,5;17,7;3,227;3,316616078;42,24245
30,5;17,2;3,232;3,316616078;42,24245
30,5;17,4;3,222;3,316616078;42,24245
30,5;17,9;3,214;3,316616078;42,24245
30,5;17;3,219;3,316616078;42,24245
30,5;17,4;3,216;3,316616078;42,24245
30,5;18,3;3,188;3,316616078;42,24245
30,5;17,2;3,218;3,316616078;42,24245
30,5;17,8;3,223;3,316616078;42,24245
30,5;17;3,216;3,316616078;42,24245
30,5;17,9;3,227;3,316616078;42,24245
30,5;17,1;3,233;3,316616078;42,24245
30,6;17;3,233;3,316616078;42,24245
30,6;17,5;3,243;3,316616078;42,24245
30,6;17,2;3,249;3,316616078;42,24245
30,6;18;3,223;3,316616078;42,24245
30,6;19,1;3,23;3,316616078;42,24245
30,6;19,3;3,232;3,316616078;42,24245
30,6;19,4;3,214;3,316616078;42,24245
30,6;18,6;3,225;3,316616078;42,24245
30,6;19;3,219;3,316616078;42,24245
30,6;19,3;3,206;3,316616078;42,24245
30,5;17,9;3,207;3,316616078;42,24245
30,5;17,2;3,202;3,316616078;42,24245
30,5;16,6;3,193;3,316616078;42,24245
30,5;17,2;3,213;3,316616078;42,24245
30,5;17,8;3,226;3,316616078;42,24245
30,5;18,3;3,198;3,316616078;42,24245
30,5;17,3;3,209;3,316616078;42,24245
30,5;17,6;3,227;3,316616078;42,24245
30,4;17,7;3,241;3,316616078;42,24245
30,5;17,1;3,229;3,316616078;42,24245
30,5;17,3;3,211;3,316616078;42,24245
30,4;17,2;3,204;3,316616078;42,24245
30,5;18;3,295;3,316616078;42,24245
30,5;18;3,198;3,316616078;42,24245
30,5;17,1;3,203;3,316616078;42,24245
30,4;17;3,22;3,316616078;42,24245
30,4;17,6;3,232;3,316616078;42,24245
30,5;18,3;3,207;3,316616078;42,24245
30,5;17,5;3,206;3,316616078;42,24245
30,5;18,9;3,338;3,316616078;42,24245
30,5;17,4;3,242;3,316616078;42,24245
30,5;18,8;3,216;3,316616078;42,24245
30,5;18,4;3,245;3,316616078;42,24245
30,5;17,7;3,234;3,316616078;42,24245
30,5;18,1;3,227;3,316616078;42,24245
30,5;18;3,195;3,316616078;42,24245
30,5;17,1;3,218;3,316616078;42,24245
30,5;17,4;3,207;3,316616078;42,24245
30,5;16,7;3,202;3,316616078;42,24245
30,5;17;3,201;3,316616078;42,24245
30,5;18;3,22;3,316616078;42,24245
30,5;17;3,205;3,316616078;42,24245
30,5;17,2;3,176;3,316616078;42,24245
30,5;16,6;3,199;3,316616078;42,24245
30,4;15,8;3,196;3,316616078;42,24245
30,5;15,8;3,204;3,316616078;42,24245
30,4;15,7;3,171;3,316616078;42,24245
30,3;15,7;3,191;3,316616078;42,24245
30,3;16,8;3,196;3,316616078;42,24245
30,3;16,5;3,21;3,316616078;42,24245
30,4;16,1;3,229;3,316616078;42,24245
30,4;16,7;3,217;3,316616078;42,24245
30,4;16,5;3,187;3,316616078;42,24245
30,5;17,1;3,219;3,316616078;42,24245
30,5;16,5;3,206;3,316616078;42,24245
30,5;17,2;3,206;3,316616078;42,24245
30,5;16,9;3,206;3,316616078;42,24245
30,5;16,3;3,187;3,316616078;42,24245
30,5;16,5;3,214;3,316616078;42,24245
30,5;16,8;3,206;3,316616078;42,24245
30,5;17,2;3,269;3,316616078;42,24245
30,6;17,3;3,219;3,316616078;42,24245
30,6;17,6;3,222;3,316616078;42,24245
30,6;17,5;3,211;3,316616078;42,24245
30,6;16,7;3,206;3,316616078;42,24245
30,6;17,3;3,21;3,316616078;42,24245
30,6;16,8;3,204;3,316616078;42,24245
30,6;18;3,177;3,316616078;42,24245
30,6;17,3;3,199;3,316616078;42,24245
30,6;17,3;3,217;3,316616078;42,24245
30,6;17,5;3,206;3,316616078;42,24245
30,6;17,4;3,225;3,316616078;42,24245
30,6;17,6;3,203;3,316616078;42,24245
30,6;18,4;3,199;3,316616078;42,24245
30,6;17,8;3,202;3,316616078;42,24245
30,6;17,3;3,207;3,316616078;42,24245
30,6;16,8;3,202;3,316616078;42,24245
30,6;16,7;3,2;3,316616078;42,24245
30,6;16,6;3,193;3,316616078;42,24245
30,6;16,4;3,178;3,316616078;42,24245
30,5;16;3,25;3,316616078;42,24245
30,5;16,9;3,194;3,316616078;42,24245
30,5;17,1;3,194;3,316616078;42,24245
30,5;17,3;3,204;3,316616078;42,24245
30,5;16,6;3,2;3,316616078;42,24245
30,6;15,8;3,171;3,316616078;42,24245
30,6;15,5;3,207;3,316616078;42,24245
30,5;15,6;3,175;3,316616078;42,24245
30,5;15,3;3,191;3,316616078;42,24245
30,4;15,3;3,228;3,316616078;42,24245
30,3;15;3,208;3,316616078;42,24245
30,4;15,2;3,184;3,316616078;42,24245
30,4;15,9;3,182;3,316616078;42,24245
30,4;16,3;3,251;3,316616078;42,24245
30,4;15,8;3,215;3,316616078;42,24245
30,5;15,5;3,213;3,316616078;42,24245
30,5;15,8;3,215;3,316616078;42,24245
30,6;16,6;3,196;3,316616078;42,24245
30,5;16,4;3,209;3,316616078;42,24245
30,5;15,9;3,206;3,316616078;42,24245
30,6;17,5;3,206;3,316616078;42,24245
30,6;18,3;3,21;3,316616078;42,24245
30,6;17;3,175;3,316616078;42,24245
30,5;17,8;3,163;3,316616078;42,24245
30,5;17,1;3,222;3,316616078;42,24245
30,4;16,8;3,203;3,316616078;42,24245
30,4;16,6;3,218;3,316616078;42,24245
30,5;16,9;3,214;3,316616078;42,24245
30,5;16,6;3,214;3,316616078;42,24245
30,6;17,1;3,222;3,316616078;42,24245
30,6;16,3;3,21;3,316616078;42,24245
30,7;17,3;3,202;3,316616078;42,24245
30,7;17;3,218;3,316616078;42,24245
30,7;17,7;3,203;3,316616078;42,24245
30,6;17,9;3,194;3,316616078;42,24245
30,6;17,9;3,208;3,316616078;42,24245
30,6;17,7;3,205;3,316616078;42,24245
30,6;18,2;3,208;3,316616078;42,24245
30,7;18,1;3,201;3,316616078;42,24245
30,7;17,6;3,202;3,316616078;42,24245
30,7;17,6;3,197;3,316616078;42,24245
30,7;17,7;3,208;3,316616078;42,24245
30,7;18,1;3,239;3,316616078;42,24245
30,8;18;3,233;3,316616078;42,24245
31,1;16,2;3,363;3,037635496;37,32625
31,2;16,3;3,134;3,037635496;37,32625
31,2;17,3;3,124;3,037635496;37,32625
31,2;17,8;3,143;3,037635496;37,32625
31,2;17,3;3,155;3,037635496;37,32625
31,3;17;3,208;3,037635496;37,32625
31,2;16,1;3,173;3,037635496;37,32625
31,3;16,5;3,134;3,037635496;37,32625
31,3;16,6;3,101;3,037635496;37,32625
31,3;18,7;3,133;3,037635496;37,32625
31,4;18;3,152;3,037635496;37,32625
31,4;17,8;3,122;3,037635496;37,32625
31,4;16,9;3,143;3,037635496;37,32625
31,4;15,9;3,143;3,037635496;37,32625
31,5;16,1;3,13;3,037635496;37,32625
31,4;15,1;3,092;3,037635496;37,32625
31,4;14,6;3,142;3,037635496;37,32625
31,5;16,4;3,095;3,037635496;37,32625
31,4;17,3;3,125;3,037635496;37,32625
31,5;17;3,214;3,037635496;37,32625
31,5;15,8;3,121;3,037635496;37,32625
31,6;17,2;3,134;3,037635496;37,32625
31,6;17;3,18;3,037635496;37,32625
31,5;16,3;3,084;3,037635496;37,32625
31,5;15,1;3,098;3,037635496;37,32625
31,5;15;3,222;3,037635496;37,32625
31,6;16,5;3,078;3,037635496;37,32625
31,5;15,3;3,196;3,037635496;37,32625
31,5;15,1;3,169;3,037635496;37,32625
31,5;15,8;3,099;3,037635496;37,32625
31,6;16,2;3,152;3,037635496;37,32625
31,6;16,5;3,123;3,037635496;37,32625
31,6;16,5;3,153;3,037635496;37,32625
31,6;15,7;3,12;3,037635496;37,32625
31,6;14,9;3,131;3,037635496;37,32625
31,5;14,5;3,381;3,037635496;37,32625
31,6;15,6;3,161;3,037635496;37,32625
31,6;16,7;3,114;3,037635496;37,32625
31,6;15,5;3,13;3,037635496;37,32625
31,7;15,6;3,188;3,037635496;37,32625
31,7;15,6;3,125;3,037635496;37,32625
31,7;15,1;3,116;3,037635496;37,32625
31,7;15,1;3,101;3,037635496;37,32625
31,7;15,2;3,109;3,037635496;37,32625
31,8;15,2;3,213;3,037635496;37,32625
31,9;15,6;3,119;3,037635496;37,32625
31,9;16,2;3,217;3,037635496;37,32625
31,9;16,7;3,211;3,037635496;37,32625
31,9;16,1;3,184;3,037635496;37,32625
31,8;14,7;3,115;3,037635496;37,32625
31,8;14,6;3,091;3,037635496;37,32625
31,8;15,3;3,109;3,037635496;37,32625
31,8;15,4;3,119;3,037635496;37,32625
31,8;16,3;3,091;3,037635496;37,32625
31,8;15,2;3,085;3,037635496;37,32625
31,8;15,1;3,125;3,037635496;37,32625
31,8;15,9;3,153;3,037635496;37,32625
31,8;16,6;3,238;3,037635496;37,32625
31,8;16,3;3,126;3,037635496;37,32625
31,8;16,2;3,106;3,037635496;37,32625
31,8;16,3;3,111;3,037635496;37,32625
31,8;16,6;3,097;3,037635496;37,32625
31,8;17,5;3,288;3,037635496;37,32625
31,9;17,7;3,103;3,037635496;37,32625
31,9;17,9;3,165;3,037635496;37,32625
31,9;17,6;3,092;3,037635496;37,32625
31,9;18,4;3,163;3,037635496;37,32625
31,9;16,5;3,213;3,037635496;37,32625
31,9;16,3;3,159;3,037635496;37,32625
32;15,9;3,229;3,037635496;37,32625
31,9;15,6;3,165;3,037635496;37,32625
31,9;14,6;3,119;3,037635496;37,32625
31,7;14;3,178;3,037635496;37,32625
31,7;14,7;3,121;3,037635496;37,32625
31,7;14,5;3,197;3,037635496;37,32625
31,7;14,7;3,089;3,037635496;37,32625
31,7;15;3,188;3,037635496;37,32625
31,7;14,9;3,11;3,037635496;37,32625
31,7;16,2;3,248;3,037635496;37,32625
31,7;15,5;3,08;3,037635496;37,32625
31,7;16,3;3,15;3,037635496;37,32625
31,6;15,5;3,124;3,037635496;37,32625
31,6;14,8;3,073;3,037635496;37,32625
31,6;15,3;3,251;3,037635496;37,32625
31,6;16,7;3,134;3,037635496;37,32625
31,7;15,9;3,117;3,037635496;37,32625
31,6;15,7;3,119;3,037635496;37,32625
31,6;16;3,087;3,037635496;37,32625
31,7;15,8;3,119;3,037635496;37,32625
31,6;17,2;3,27;3,037635496;37,32625
31,6;16,2;3,144;3,037635496;37,32625
31,7;18,1;3,098;3,037635496;37,32625
31,6;17,9;3,196;3,037635496;37,32625
31,6;17,8;3,228;3,037635496;37,32625
31,6;16,7;3,128;3,037635496;37,32625
31,7;16,3;3,158;3,037635496;37,32625
31,7;17;3,164;3,037635496;37,32625
31,7;17,4;3,126;3,037635496;37,32625
31,7;17,8;3,091;3,037635496;37,32625
31,7;16,4;3,216;3,037635496;37,32625
31,6;15,5;3,101;3,037635496;37,32625
31,6;18,2;3,104;3,037635496;37,32625
31,6;16,2;3,148;3,037635496;37,32625
31,6;15,1;3,157;3,037635496;37,32625
31,6;16,1;3,23;3,037635496;37,32625
31,6;15,7;3,105;3,037635496;37,32625
31,6;15,7;3,141;3,037635496;37,32625
31,6;15;3,109;3,037635496;37,32625
31,6;16,3;3,217;3,037635496;37,32625
31,6;14,8;3,094;3,037635496;37,32625
31,6;15,5;3,185;3,037635496;37,32625
31,5;14,9;3,089;3,037635496;37,32625
